DN,area_ha
"9",0.183
"4",0.122
"9",0.061
"1",0.122
"4",0.061
"9",1.095
"1",0.061
"9",0.122
"4",0.061
"4",0.061
"1",0.061
"9",0.730
"4",0.061
"4",0.061
"9",0.061
"3",0.122
"11",0.061
"1",0.061
"9",0.487
"12",0.122
"11",0.122
"11",0.061
"11",0.061
"12",0.183
"4",0.061
"11",0.061
"12",0.122
"4",0.183
"4",0.183
"4",0.061
"11",0.122
"1",0.061
"12",0.061
"1",0.122
"11",0.183
"1",0.061
"11",0.061
"9",0.183
"12",0.122
"12",0.183
"9",0.061
"12",0.122
"9",0.061
"4",0.122
"4",0.183
"9",0.061
"9",0.061
"1",0.122
"9",0.122
"9",0.122
"12",0.061
"9",0.122
"4",0.122
"13",0.122
"11",4.929
"9",17.952
"11",14.788
"9",0.609
"11",0.730
"9",0.791
"11",0.487
"11",1.461
"4",0.974
"12",0.974
"11",1.461
"12",0.487
"11",0.365
"11",0.669
"9",0.487
"11",0.852
"12",1.400
"9",0.609
"9",5.112
"12",0.730
"11",1.339
"12",10.893
"4",0.487
"12",2.313
"12",4.503
"9",1.035
"9",1.095
"12",0.365
"12",0.243
"9",0.243
"11",0.183
"9",0.913
"11",0.426
"9",6.633
"9",0.669
"9",0.243
"11",0.243
"9",0.791
"9",0.122
"9",19.109
"11",0.183
"9",2.130
"9",0.365
"12",0.122
"11",4.138
"9",1.887
"3",0.122
"11",0.243
"3",0.487
"11",1.339
"11",0.365
"4",0.426
"9",0.243
"1",0.243
"1",1.156
"11",0.243
"9",0.243
"11",0.243
"1",0.243
"11",0.243
"9",0.183
"1",0.243
"12",0.122
"11",0.243
"11",0.487
"11",0.243
"12",0.487
"12",0.243
"9",0.487
"9",0.487
"9",14.605
"9",0.183
"11",0.243
"1",0.791
"12",0.548
"12",1.400
"1",0.122
"9",0.426
"11",0.426
"11",0.122
"12",1.521
"11",0.061
"9",0.122
"9",0.122
"11",0.913
"11",0.061
"11",0.061
"9",0.122
"11",0.061
"12",0.061
"11",0.122
"11",0.183
"11",0.122
"11",0.122
"11",0.122
"9",0.061
"11",0.122
"9",0.061
"12",0.122
"12",0.122
"9",0.122
"12",0.791
"9",0.061
"9",0.913
"12",0.122
"11",0.365
"11",0.304
"11",0.669
"11",0.669
"11",1.643
"9",0.122
"11",0.061
"9",0.365
"12",0.061
"9",0.122
"9",0.122
"9",0.061
"11",0.122
"9",0.061
"11",0.122
"11",0.061
"9",0.243
"12",0.061
"9",0.061
"11",0.365
"9",0.061
"9",0.122
"9",0.061
"12",0.243
"11",0.122
"11",0.304
"11",0.243
"9",0.548
"9",0.243
"11",0.183
"9",0.122
"9",0.122
"9",0.122
"9",0.061
"9",0.122
"11",0.243
"11",0.122
"11",0.365
"11",0.243
"11",0.061
"11",0.791
"9",0.061
"9",0.061
"11",0.061
"11",0.791
"9",0.122
"9",0.122
"11",0.243
"9",0.061
"9",0.061
"9",0.061
"4",0.243
"16",0.061
"4",0.122
"16",0.061
"4",0.061
"11",0.061
"11",0.061
"9",0.061
"9",0.122
"11",0.061
"9",0.913
"12",0.061
"1",0.122
"9",0.122
"9",0.061
"4",0.304
"9",0.243
"3",0.609
"9",0.061
"1",0.061
"12",1.400
"11",0.243
"9",0.122
"11",0.304
"12",0.243
"1",0.122
"3",0.061
"3",0.122
"11",0.061
"9",0.122
"9",0.122
"9",0.365
"4",0.548
"1",0.061
"12",0.061
"1",0.061
"12",0.061
"4",0.061
"9",0.122
"9",0.122
"11",0.061
"1",0.061
"4",0.061
"9",0.122
"11",0.061
"11",0.730
"1",0.122
"12",3.225
"4",0.122
"9",0.061
"1",0.122
"9",0.061
"1",0.061
"4",0.061
"12",0.122
"4",0.061
"4",0.122
"4",0.122
"1",0.061
"1",0.061
"12",0.122
"9",0.061
"11",0.122
"11",0.122
"11",0.061
"9",0.183
"1",0.243
"12",0.122
"11",0.304
"12",0.304
"11",0.061
"12",0.061
"11",0.122
"12",0.183
"12",0.122
"12",0.061
"12",0.122
"9",0.061
"12",0.183
"9",0.122
"9",0.122
"9",0.122
"11",0.061
"12",0.243
"11",0.183
"11",0.061
"11",0.243
"12",0.730
"9",0.122
"11",0.122
"12",0.122
"9",0.122
"4",0.122
"4",0.243
"4",0.061
"9",0.122
"9",0.061
"9",0.243
"9",0.243
"12",0.061
"16",0.122
"4",0.061
"9",0.122
"9",0.061
"12",0.122
"11",0.122
"9",0.183
"9",0.122
"11",0.122
"11",0.304
"9",0.061
"11",0.061
"9",0.061
"12",0.243
"11",0.061
"11",0.061
"9",0.061
"11",0.122
"11",0.365
"11",0.061
"11",0.243
"11",0.183
"11",0.852
"11",0.061
"11",0.061
"9",0.122
"12",0.426
"9",0.426
"11",0.304
"11",0.061
"11",0.122
"9",0.183
"11",3.651
"12",0.548
"9",0.122
"9",0.122
"12",0.061
"12",0.243
"11",0.243
"9",0.183
"9",0.061
"9",0.243
"11",0.061
"9",0.122
"11",0.122
"9",0.061
"9",1.278
"11",0.122
"9",0.122
"9",0.304
"11",0.122
"11",0.243
"9",0.304
"12",0.122
"11",0.122
"9",0.122
"9",0.122
"9",0.122
"9",0.365
"9",0.243
"11",0.730
"9",0.304
"9",0.487
"9",0.061
"9",0.304
"12",0.061
"12",0.122
"11",0.304
"11",0.122
"11",0.122
"12",0.061
"9",0.061
"12",2.252
"11",0.061
"9",0.061
"11",0.243
"9",0.183
"11",0.426
"9",0.061
"9",0.122
"9",1.339
"9",0.243
"4",0.061
"16",0.122
"3",0.304
"9",0.061
"3",0.061
"4",0.061
"9",0.061
"11",0.122
"9",0.365
"11",0.122
"9",0.061
"4",0.122
"1",0.061
"3",0.122
"12",0.061
"11",0.122
"4",0.183
"9",0.061
"4",0.183
"3",0.061
"1",0.122
"4",1.035
"3",0.061
"9",0.122
"4",0.183
"12",0.243
"1",0.061
"3",0.304
"12",0.122
"4",0.426
"1",0.061
"11",0.243
"9",0.183
"4",0.061
"4",0.061
"1",0.061
"12",0.122
"1",0.122
"9",0.183
"12",0.122
"12",0.304
"11",0.061
"9",0.061
"11",0.122
"4",0.183
"9",0.243
"1",0.122
"3",0.061
"12",0.243
"1",0.061
"1",0.548
"1",0.122
"3",0.122
"9",0.061
"11",0.183
"11",0.122
"11",0.122
"11",0.243
"11",0.061
"11",0.061
"4",0.122
"9",0.061
"11",0.122
"4",0.061
"11",0.122
"11",0.243
"11",0.061
"11",0.122
"9",0.122
"12",0.122
"12",0.183
"12",0.791
"11",0.183
"12",0.243
"9",0.122
"9",0.061
"12",0.365
"9",0.243
"9",0.122
"11",0.061
"9",2.252
"11",0.365
"9",0.243
"12",0.061
"9",0.304
"9",0.061
"12",0.122
"11",0.061
"12",0.426
"11",0.183
"12",0.061
"9",0.122
"9",0.061
"4",0.122
"0",0.122
"9",0.122
"4",0.061
"12",1.095
"9",0.122
"9",0.122
"12",0.183
"12",0.122
"9",0.183
"4",0.365
"1",0.061
"9",0.243
"11",0.122
"9",1.217
"12",0.243
"9",0.304
"9",0.122
"11",0.061
"11",0.122
"12",0.061
"9",0.304
"9",0.609
"9",0.061
"12",0.243
"12",0.183
"11",0.061
"11",0.122
"11",0.061
"11",0.122
"11",0.183
"12",0.122
"12",0.122
"12",0.548
"9",0.304
"9",0.122
"9",0.122
"9",0.061
"11",0.061
"9",0.122
"12",0.061
"11",0.852
"12",0.122
"12",0.061
"11",0.122
"9",0.061
"9",0.122
"9",0.183
"9",0.122
"9",0.304
"9",0.061
"9",0.304
"9",0.061
"9",10.893
"12",0.061
"9",0.487
"11",0.061
"12",0.061
"11",0.304
"11",0.061
"9",0.061
"11",0.304
"9",0.243
"12",0.061
"12",0.304
"12",0.243
"12",0.122
"11",0.122
"12",0.487
"12",0.122
"9",0.122
"11",0.122
"9",0.183
"11",0.122
"9",0.061
"9",0.061
"16",0.974
"1",0.061
"9",0.061
"9",0.122
"9",0.852
"11",0.122
"9",0.304
"12",0.548
"11",0.122
"9",0.183
"11",0.122
"9",0.061
"11",0.061
"11",0.183
"4",1.400
"12",0.122
"9",0.061
"3",0.183
"12",1.278
"4",0.122
"12",0.122
"11",0.061
"1",0.487
"11",0.061
"12",3.225
"11",0.183
"1",0.061
"12",0.122
"9",0.365
"1",0.243
"12",0.487
"1",0.061
"11",0.183
"4",0.304
"12",0.061
"9",0.730
"9",0.122
"9",0.061
"11",0.183
"9",0.061
"4",0.365
"1",0.061
"12",0.061
"1",0.061
"9",0.304
"4",0.243
"4",0.122
"4",0.061
"4",0.061
"4",0.061
"9",0.548
"9",0.122
"4",0.061
"11",0.122
"4",0.061
"12",0.122
"1",0.122
"12",0.122
"1",0.183
"11",0.122
"9",0.122
"1",0.061
"11",0.122
"1",0.122
"12",2.069
"9",0.122
"4",0.426
"9",0.061
"1",0.061
"3",0.122
"4",0.122
"11",0.122
"11",0.243
"11",0.122
"11",0.061
"11",0.061
"11",0.122
"9",0.061
"11",0.122
"11",0.791
"1",0.061
"4",0.122
"11",0.304
"1",0.061
"12",0.730
"11",0.122
"11",0.183
"11",0.304
"12",0.426
"11",0.122
"12",0.730
"12",0.304
"9",0.061
"12",0.365
"12",0.183
"12",0.122
"12",0.122
"9",0.061
"12",0.183
"12",0.122
"12",0.061
"9",0.122
"9",0.122
"12",0.122
"11",0.122
"11",0.122
"11",0.730
"12",0.913
"11",0.122
"9",0.122
"9",1.826
"4",0.061
"4",0.183
"4",0.122
"4",0.061
"9",0.061
"12",0.061
"1",0.061
"9",0.122
"9",0.122
"9",0.122
"1",0.122
"1",0.061
"4",0.061
"4",0.183
"13",1.095
"9",0.061
"9",0.365
"9",0.122
"9",0.061
"11",0.061
"11",0.122
"9",0.061
"11",0.061
"11",0.061
"12",0.122
"9",0.061
"11",0.061
"9",0.061
"11",0.061
"12",0.791
"11",0.243
"11",0.122
"9",0.304
"9",0.122
"12",0.122
"9",0.487
"9",0.061
"9",0.061
"12",0.669
"12",0.183
"12",0.061
"12",0.304
"9",0.122
"12",0.426
"9",0.061
"11",0.122
"9",0.304
"12",0.061
"12",0.183
"9",3.347
"9",0.122
"9",0.061
"9",0.243
"12",0.061
"9",0.122
"11",1.095
"9",0.304
"12",0.243
"12",0.061
"11",2.434
"12",0.122
"11",0.183
"11",0.061
"9",0.304
"9",0.061
"9",0.183
"9",0.487
"11",0.061
"9",0.061
"11",3.104
"11",0.061
"11",0.304
"11",0.061
"12",0.426
"12",0.061
"12",0.122
"9",0.122
"11",0.122
"9",0.122
"9",0.122
"11",0.122
"9",0.913
"9",0.243
"9",0.061
"9",0.061
"9",16.674
"4",0.122
"3",0.426
"3",0.426
"9",0.365
"9",0.122
"9",0.122
"4",0.426
"9",0.426
"4",0.061
"4",0.061
"9",0.487
"1",0.183
"9",0.791
"1",0.061
"3",0.061
"12",0.365
"11",0.061
"9",0.122
"3",0.487
"4",0.122
"9",0.243
"3",0.061
"9",0.609
"1",0.122
"4",0.061
"9",0.183
"12",0.061
"4",0.122
"9",0.183
"4",0.061
"1",0.122
"3",0.061
"9",0.122
"12",0.487
"4",0.122
"4",0.365
"9",0.365
"12",0.061
"11",0.426
"4",0.122
"1",0.061
"12",0.365
"9",0.061
"1",0.243
"11",0.061
"11",0.122
"4",0.122
"3",0.122
"11",0.061
"4",0.061
"4",0.183
"4",0.304
"4",0.365
"1",0.122
"9",0.122
"9",0.913
"12",0.122
"9",47.769
"9",0.122
"9",0.122
"11",0.061
"11",0.122
"11",0.061
"9",0.183
"1",0.122
"1",0.183
"12",0.304
"11",0.122
"11",0.122
"12",0.243
"12",0.061
"9",0.061
"9",0.183
"9",0.122
"12",0.122
"12",0.122
"9",0.487
"12",0.061
"12",2.799
"12",0.122
"12",0.183
"12",0.122
"12",0.730
"12",0.122
"9",7.972
"12",0.122
"12",0.243
"9",0.183
"12",0.122
"9",0.122
"11",0.122
"9",19.839
"9",0.548
"9",0.122
"11",0.061
"11",0.122
"9",0.122
"11",0.061
"9",0.061
"11",0.183
"4",0.183
"9",0.122
"9",0.122
"4",0.243
"4",0.122
"9",0.243
"9",0.122
"12",0.122
"1",0.061
"12",0.122
"9",0.061
"9",0.669
"1",0.122
"12",0.304
"1",0.122
"4",0.061
"4",0.122
"4",0.304
"4",0.061
"9",0.122
"9",0.061
"11",0.061
"11",0.061
"9",0.061
"11",0.365
"11",0.061
"11",0.122
"11",0.183
"12",6.207
"12",0.122
"11",0.061
"11",0.183
"9",0.122
"9",0.304
"12",0.183
"9",0.365
"9",0.061
"9",0.243
"11",0.122
"9",2.678
"11",0.061
"12",0.669
"12",0.122
"9",0.061
"11",0.609
"11",1.095
"9",0.061
"9",0.122
"9",0.122
"9",0.122
"9",0.304
"9",0.122
"11",0.183
"12",0.061
"9",0.243
"11",0.122
"12",0.243
"11",14.301
"9",0.183
"9",2.191
"9",1.461
"9",0.061
"12",0.183
"9",0.061
"11",0.913
"11",0.243
"9",0.487
"11",0.061
"9",0.183
"9",0.061
"9",0.243
"9",0.061
"9",0.243
"11",0.061
"11",0.122
"11",0.122
"9",0.243
"9",0.061
"9",1.278
"12",0.243
"9",0.061
"9",0.122
"11",26.165
"4",0.122
"16",0.061
"11",0.061
"3",0.122
"4",1.095
"1",0.061
"3",0.243
"3",0.061
"3",1.035
"4",0.122
"1",0.122
"3",0.061
"4",0.061
"1",0.243
"11",0.061
"3",0.243
"4",0.061
"11",0.122
"1",0.061
"12",0.852
"9",0.243
"9",0.487
"12",0.122
"9",0.183
"3",0.061
"9",0.304
"4",0.061
"11",0.243
"1",0.122
"12",0.061
"11",0.183
"9",0.183
"4",0.122
"9",0.061
"12",0.183
"1",0.243
"1",0.122
"11",0.122
"12",0.122
"1",0.061
"4",0.122
"4",0.243
"4",0.061
"12",0.061
"12",0.061
"11",0.122
"3",0.061
"9",0.122
"11",0.061
"4",0.061
"9",0.122
"11",0.304
"12",0.061
"11",0.426
"12",0.183
"11",1.400
"11",0.061
"12",0.183
"4",0.426
"1",0.061
"12",0.061
"11",0.061
"9",0.122
"11",0.122
"11",0.426
"12",0.061
"12",0.609
"9",0.061
"11",0.061
"11",0.122
"12",0.061
"12",0.243
"9",0.122
"11",0.061
"11",0.122
"12",0.061
"12",0.183
"9",0.243
"12",4.078
"9",0.183
"9",0.061
"9",0.122
"9",0.061
"9",0.243
"12",1.400
"12",0.122
"9",0.122
"11",0.122
"9",21.300
"9",0.609
"9",0.122
"12",0.426
"11",0.487
"11",0.122
"9",0.122
"9",0.183
"4",0.061
"4",0.426
"4",0.304
"12",0.061
"9",15.396
"1",0.183
"12",0.122
"12",0.061
"9",0.243
"1",0.122
"9",0.122
"9",0.669
"1",0.061
"4",0.061
"9",0.061
"4",0.061
"12",0.061
"16",0.061
"9",0.122
"12",0.609
"11",0.061
"9",0.122
"11",0.669
"11",0.122
"9",0.061
"11",0.183
"9",0.122
"11",0.061
"11",0.304
"11",0.791
"11",0.243
"11",0.426
"9",0.061
"9",0.183
"11",4.564
"9",0.487
"12",0.122
"12",0.183
"12",0.122
"12",0.669
"11",0.061
"9",0.183
"9",0.122
"9",0.243
"9",0.243
"9",0.122
"11",0.122
"9",0.122
"9",0.304
"9",3.165
"11",0.061
"11",0.061
"9",0.122
"11",0.122
"9",0.669
"9",0.365
"12",0.609
"12",0.061
"9",0.487
"9",0.061
"9",0.122
"9",0.061
"12",0.122
"11",0.487
"11",0.061
"11",0.061
"11",0.061
"12",0.122
"11",0.365
"9",0.122
"12",0.365
"9",0.061
"9",0.122
"9",0.122
"12",0.061
"9",0.365
"16",0.365
"16",0.061
"3",0.061
"9",0.183
"9",0.609
"11",2.069
"11",0.122
"4",0.304
"4",0.061
"11",0.122
"3",0.122
"9",0.183
"3",0.304
"4",0.122
"1",0.243
"12",0.061
"12",0.122
"4",0.609
"4",0.061
"1",0.122
"4",0.365
"11",0.122
"4",0.122
"4",0.061
"1",0.061
"9",0.122
"4",0.061
"4",0.183
"11",0.122
"9",0.365
"4",0.852
"4",0.061
"3",0.122
"1",0.122
"4",0.183
"12",0.122
"11",0.243
"9",0.730
"1",0.122
"1",0.122
"4",0.061
"12",0.183
"9",0.122
"1",0.061
"9",0.183
"3",0.061
"11",0.243
"9",0.122
"1",0.061
"11",0.183
"1",0.061
"1",0.183
"9",0.122
"9",0.183
"9",0.122
"11",0.122
"11",0.061
"9",0.122
"9",0.122
"11",0.243
"11",0.122
"9",0.122
"4",0.183
"11",0.183
"11",0.243
"9",0.183
"11",0.487
"9",0.304
"1",0.122
"11",0.365
"1",0.061
"11",0.183
"11",0.122
"9",0.122
"4",0.061
"12",0.122
"11",0.061
"12",0.122
"12",0.669
"12",0.304
"9",0.122
"12",0.183
"11",0.061
"12",0.061
"9",0.061
"9",0.122
"9",0.122
"9",0.122
"9",0.061
"9",1.826
"9",0.913
"12",0.548
"11",0.243
"11",0.365
"9",0.122
"4",0.061
"9",0.183
"9",0.669
"4",0.061
"9",0.122
"12",0.183
"12",0.122
"9",0.061
"11",0.061
"1",0.304
"1",0.061
"1",0.243
"4",0.122
"4",0.061
"4",0.061
"12",0.061
"12",0.061
"4",0.122
"4",0.061
"11",0.122
"11",0.061
"11",0.061
"12",0.183
"9",0.061
"12",0.122
"11",0.061
"11",0.061
"9",0.122
"11",0.426
"11",1.156
"9",0.304
"9",0.061
"12",0.365
"9",0.122
"11",0.061
"12",0.061
"9",0.365
"9",0.061
"9",0.061
"12",0.122
"9",0.061
"9",0.426
"11",0.061
"12",0.122
"9",0.122
"11",0.061
"9",0.122
"9",0.061
"9",0.122
"9",0.122
"11",0.243
"9",0.061
"9",0.669
"9",0.061
"9",0.061
"11",0.548
"9",0.304
"9",0.122
"9",0.304
"11",0.122
"11",0.183
"9",0.183
"11",0.122
"11",0.122
"9",0.061
"9",0.061
"11",0.122
"9",0.061
"11",0.122
"12",0.122
"12",0.122
"11",0.122
"11",0.122
"9",0.183
"9",0.183
"9",0.122
"12",0.061
"1",0.122
"9",6.999
"16",0.365
"16",0.061
"11",0.183
"11",0.061
"9",0.122
"11",0.061
"1",0.061
"9",0.183
"4",0.061
"3",0.122
"11",0.183
"1",0.061
"11",0.122
"3",0.061
"1",0.061
"9",0.122
"4",0.122
"11",0.061
"4",0.426
"12",0.183
"9",0.243
"1",0.122
"12",0.061
"9",0.122
"1",0.061
"11",0.122
"11",0.122
"4",0.122
"11",0.487
"9",0.122
"11",0.061
"4",0.122
"4",0.061
"9",0.183
"1",0.122
"12",0.365
"4",0.122
"11",0.061
"1",0.061
"3",0.183
"9",0.183
"1",0.183
"9",0.061
"4",0.122
"9",0.122
"9",0.061
"11",0.122
"11",0.183
"9",0.122
"9",0.183
"9",0.061
"11",0.122
"3",0.061
"12",0.183
"12",0.183
"1",0.122
"4",0.061
"12",0.243
"9",0.061
"12",0.183
"11",0.122
"11",0.122
"11",0.487
"9",0.304
"11",0.061
"9",0.061
"12",0.061
"1",0.122
"1",0.122
"11",0.122
"9",0.061
"11",0.122
"12",0.061
"12",0.548
"11",0.243
"12",0.365
"12",0.061
"9",0.122
"9",0.183
"9",0.122
"9",0.122
"9",0.122
"12",0.061
"9",0.243
"11",0.183
"9",1.035
"11",0.243
"4",0.061
"4",0.122
"4",0.061
"12",0.669
"9",0.061
"1",0.183
"12",0.122
"1",0.122
"4",0.122
"4",0.122
"4",0.061
"4",0.122
"13",0.061
"11",0.061
"9",0.061
"11",0.122
"9",0.122
"11",0.122
"9",0.122
"9",0.061
"9",0.061
"11",0.061
"11",0.243
"11",0.061
"11",0.183
"12",0.061
"11",0.061
"11",0.122
"11",0.122
"11",0.122
"9",0.122
"9",0.122
"12",0.061
"9",0.183
"12",0.122
"9",0.122
"9",0.669
"9",0.061
"9",0.061
"9",0.061
"12",0.122
"11",0.061
"11",0.061
"12",0.061
"12",0.122
"9",0.061
"9",0.183
"9",0.061
"12",0.122
"9",0.061
"11",0.061
"9",0.122
"9",0.122
"12",0.122
"9",0.122
"9",0.122
"12",0.122
"16",0.061
"9",0.122
"11",0.061
"12",0.061
"9",0.061
"1",0.061
"9",0.061
"11",0.122
"3",0.061
"1",0.061
"11",0.061
"12",0.122
"4",0.061
"11",0.061
"9",0.243
"11",0.122
"4",0.122
"3",0.061
"9",0.122
"1",0.122
"4",0.061
"9",0.061
"12",0.122
"9",0.183
"9",0.122
"4",0.183
"12",0.487
"11",0.061
"4",0.122
"9",0.122
"4",0.122
"11",0.304
"4",0.183
"1",0.061
"4",0.061
"12",0.061
"4",0.122
"12",0.122
"3",0.122
"4",0.061
"12",0.183
"3",0.122
"1",0.122
"9",0.061
"11",0.122
"1",0.061
"1",0.061
"12",0.122
"4",0.061
"4",0.122
"12",0.122
"11",0.122
"11",0.061
"11",0.122
"12",0.061
"11",0.183
"11",0.061
"11",0.122
"11",0.122
"11",0.122
"12",0.122
"12",0.122
"9",0.061
"12",0.061
"12",0.365
"12",0.365
"9",0.061
"12",0.061
"9",0.061
"11",0.061
"9",0.061
"9",0.061
"9",0.061
"9",0.061
"9",0.183
"9",0.061
"9",0.061
"4",0.122
"4",0.061
"4",0.183
"9",0.183
"12",0.061
"12",0.122
"9",0.061
"1",0.061
"1",0.061
"1",0.061
"4",0.122
"4",0.061
"12",1.765
"12",1.947
"11",0.913
"11",1.765
"9",0.974
"9",2.374
"9",1.461
"11",6.086
"11",1.521
"9",2.800
"11",1.035
"12",2.800
"9",5.964
"9",1.217
"9",1.217
"9",3776.463
"12",2.860
"11",0.365
"12",1.339
"12",0.183
"12",2.069
"12",2.130
"9",0.183
"11",7.242
"9",0.426
"9",2.617
"9",1.217
"9",0.730
"9",0.548
"4",0.669
"4",0.365
"11",0.487
"9",5.538
"11",0.730
"12",3.347
"9",4.686
"11",0.365
"12",0.913
"12",0.487
"9",0.426
"1",0.304
"4",1.035
"9",0.243
"12",3.043
"11",0.304
"9",0.183
"9",0.243
"9",4.321
"9",0.122
"11",0.365
"11",0.791
"11",11.381
"9",0.304
"9",0.243
"12",0.183
"9",0.183
"12",0.426
"11",0.243
"11",0.243
"12",3.104
"9",4.625
"12",0.243
"9",0.243
"9",0.304
"9",0.304
"4",0.487
"4",0.304
"9",0.365
"11",0.365
"1",0.304
"11",0.365
"9",0.913
"11",2.860
"9",0.122
"9",0.122
"9",0.548
"4",0.122
"4",1.156
"9",0.243
"9",0.426
"11",0.426
"4",0.122
"9",1.400
"11",0.426
"9",1.826
"11",0.122
"12",0.487
"11",1.643
"12",0.365
"12",0.122
"12",0.243
"9",0.426
"9",0.487
"9",10.833
"9",0.548
"9",0.365
"1",0.304
"4",0.243
"12",0.669
"1",0.061
"12",0.122
"9",0.122
"9",0.122
"12",0.122
"11",0.122
"11",0.304
"11",0.122
"12",1.095
"11",0.122
"9",0.061
"11",0.304
"12",1.278
"12",0.061
"9",0.487
"11",1.339
"11",0.061
"11",0.061
"11",0.061
"11",0.791
"12",0.122
"11",1.278
"12",0.304
"12",0.122
"9",0.183
"9",0.122
"12",0.122
"11",1.704
"12",0.061
"9",0.487
"9",0.061
"9",0.122
"9",4.625
"9",0.122
"11",0.243
"12",0.122
"9",0.183
"9",0.122
"11",5.599
"9",0.426
"9",0.487
"11",0.061
"12",0.122
"12",0.061
"11",0.061
"11",0.061
"12",0.061
"11",0.365
"9",0.122
"9",0.061
"11",0.061
"11",0.669
"11",0.061
"9",0.122
"9",0.183
"9",0.061
"9",0.061
"12",0.365
"4",4.260
"16",1.582
"4",0.061
"12",0.487
"16",0.061
"16",0.061
"1",7.668
"4",0.061
"4",0.061
"1",0.061
"9",0.122
"1",0.061
"3",0.122
"4",1.156
"9",0.183
"3",0.183
"12",2.434
"4",0.061
"11",0.122
"1",0.061
"12",0.852
"12",0.243
"1",0.183
"11",0.061
"4",0.183
"9",0.122
"12",0.061
"11",0.122
"9",0.304
"4",0.365
"11",0.183
"11",0.122
"1",0.122
"9",0.061
"11",0.122
"1",0.365
"4",0.122
"12",0.487
"4",0.061
"9",0.061
"9",0.243
"4",0.122
"3",0.122
"11",0.122
"12",0.061
"12",0.122
"12",0.061
"9",0.183
"1",0.669
"1",0.243
"11",0.122
"1",0.183
"9",0.061
"11",0.122
"1",0.061
"9",0.183
"3",0.122
"11",0.122
"11",0.061
"9",0.122
"11",0.061
"9",0.122
"11",0.122
"12",0.122
"9",0.548
"11",0.183
"11",0.122
"11",0.061
"1",0.122
"4",0.061
"11",0.061
"9",0.122
"11",0.061
"4",0.122
"11",0.122
"1",0.122
"12",0.061
"11",0.122
"1",0.122
"12",0.061
"12",0.304
"9",0.061
"11",0.061
"12",0.122
"9",0.243
"12",0.061
"9",0.061
"9",0.122
"9",0.061
"11",0.122
"12",0.061
"12",0.243
"9",0.243
"9",0.061
"9",1.461
"9",0.122
"12",0.061
"12",0.183
"9",0.061
"9",0.061
"9",0.122
"4",0.183
"9",0.061
"12",0.122
"9",0.183
"12",0.061
"12",0.122
"1",0.122
"1",0.061
"9",0.061
"4",0.122
"12",0.122
"12",0.061
"4",0.487
"12",0.122
"4",0.061
"11",0.061
"11",0.122
"11",0.122
"9",0.061
"12",0.609
"12",0.061
"11",0.061
"11",0.061
"11",1.582
"9",0.243
"11",0.974
"12",0.122
"11",1.095
"12",0.243
"9",0.122
"9",0.183
"12",0.122
"11",1.035
"11",0.609
"12",0.061
"9",0.183
"9",0.548
"11",0.243
"12",0.122
"11",0.183
"9",0.243
"12",0.061
"11",0.061
"12",0.852
"11",0.122
"12",0.730
"9",0.122
"9",0.061
"12",0.365
"9",0.122
"9",0.061
"12",0.122
"12",0.183
"12",0.365
"11",0.122
"12",0.061
"12",0.061
"11",0.061
"11",0.122
"11",0.426
"12",0.061
"9",0.122
"9",0.183
"9",0.061
"9",0.061
"12",0.243
"12",0.183
"11",0.183
"11",0.122
"12",2.982
"11",0.122
"11",0.061
"11",0.122
"12",5.843
"9",0.061
"9",0.061
"9",0.122
"9",0.669
"9",0.183
"9",0.061
"12",0.122
"12",0.183
"16",0.061
"4",0.122
"16",0.061
"4",0.061
"3",0.061
"1",0.122
"11",0.122
"3",0.304
"3",0.061
"1",0.609
"11",0.061
"9",0.061
"4",0.122
"9",0.243
"4",0.183
"12",0.365
"9",0.061
"11",0.061
"4",0.061
"11",0.183
"12",0.304
"9",0.365
"9",1.339
"11",0.061
"12",0.122
"9",0.061
"3",0.061
"4",0.061
"9",0.122
"12",7.607
"1",0.243
"4",1.461
"9",0.183
"4",0.122
"12",0.122
"9",0.061
"4",3.591
"12",0.426
"1",0.122
"11",0.122
"11",0.061
"12",0.183
"9",0.122
"4",0.122
"4",0.061
"3",0.061
"9",0.061
"9",0.061
"11",0.061
"9",0.061
"12",0.183
"11",0.122
"11",0.183
"11",0.061
"11",0.061
"11",0.609
"9",0.852
"11",0.304
"3",0.122
"9",0.061
"11",0.061
"12",0.061
"11",0.122
"11",0.122
"12",0.061
"11",0.061
"11",0.122
"11",0.122
"12",0.061
"11",0.061
"4",0.243
"4",0.183
"12",0.487
"9",0.609
"12",0.243
"12",0.304
"12",0.122
"12",0.669
"9",0.122
"12",0.061
"12",0.122
"9",0.061
"12",0.122
"11",0.183
"9",1.339
"9",0.061
"11",0.061
"12",1.339
"9",0.061
"9",0.061
"9",0.365
"11",0.122
"11",0.243
"4",0.183
"4",0.061
"4",0.122
"4",0.487
"4",0.122
"9",0.487
"9",0.730
"9",0.548
"9",1.217
"9",0.061
"12",0.061
"9",4.260
"12",0.122
"12",0.061
"12",0.304
"12",0.061
"12",0.061
"1",0.122
"4",0.061
"9",0.243
"1",0.122
"9",0.243
"9",0.122
"9",0.061
"12",0.183
"9",0.061
"11",0.122
"11",0.730
"9",0.061
"11",0.122
"12",0.061
"12",0.122
"9",0.061
"9",1.704
"11",0.122
"12",0.122
"9",0.243
"9",0.609
"9",0.183
"12",0.183
"11",0.183
"12",0.061
"12",0.122
"12",0.061
"9",0.122
